point_id,config,quantity,figure,pdf_page,printed_page,x_px,y_px,fn,value,fn_digitization_uncertainty,value_digitization_uncertainty,center_uncertainty_px,axis_x_left_px,axis_x_right_px,axis_y_top_px,axis_y_bottom_px,axis_value_top,axis_value_bottom,method,status
fig177-ct-028,S/L=0.5,CT,177,276,266,1624.190,908.120,0.6280715,0.00808540031,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-029,S/L=0.5,CT,177,276,266,1627.651,928.458,0.6297221,0.00792576271,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-030,S/L=0.5,CT,177,276,266,1705.594,959.789,0.6668970,0.00767983145,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-031,S/L=0.5,CT,177,276,266,1857.133,1012.717,0.7391733,0.00726439037,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig177-ct-032,S/L=0.5,CT,177,276,266,2090.632,1082.000,0.8505401,0.00672056515,0.0020,5e-05,4.0,517,2404,282,1556,0.013,0.003,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig179-cwp-001,S/L=0.5,CWP,179,277,267,706.819,1492.978,0.1867643,0.000150013097,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-002,S/L=0.5,CWP,179,277,267,756.440,1482.526,0.2104431,0.000232445883,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-003,S/L=0.5,CWP,179,277,267,788.000,1452.000,0.2255037,0.00047318612,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig179-cwp-004,S/L=0.5,CWP,179,277,267,859.000,1436.000,0.2593849,0.000599369085,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig179-cwp-005,S/L=0.5,CWP,179,277,267,884.000,1409.000,0.2713150,0.000812302839,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig179-cwp-006,S/L=0.5,CWP,179,277,267,910.000,1375.000,0.2837222,0.00108044164,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig179-cwp-007,S/L=0.5,CWP,179,277,267,955.000,1371.000,0.3051962,0.00111198738,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig179-cwp-008,S/L=0.5,CWP,179,277,267,974.000,1358.000,0.3142630,0.00121451104,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig179-cwp-009,S/L=0.5,CWP,179,277,267,1010.776,1367.528,0.3318123,0.00113937256,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-010,S/L=0.5,CWP,179,277,267,1031.470,1335.458,0.3416878,0.00139228575,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-011,S/L=0.5,CWP,179,277,267,1049.598,1343.192,0.3503382,0.00133129095,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-012,S/L=0.5,CWP,179,277,267,1077.536,1300.770,0.3636705,0.00166585363,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-013,S/L=0.5,CWP,179,277,267,1102.034,1268.884,0.3753609,0.00191732238,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-014,S/L=0.5,CWP,179,277,267,1113.000,1187.000,0.3805938,0.00256309148,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig179-cwp-015,S/L=0.5,CWP,179,277,267,1137.000,1175.000,0.3920467,0.00265772871,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig179-cwp-016,S/L=0.5,CWP,179,277,267,1170.369,1148.003,0.4079704,0.00287063953,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-017,S/L=0.5,CWP,179,277,267,1204.040,1100.229,0.4240381,0.0032474065,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-018,S/L=0.5,CWP,179,277,267,1236.761,1035.355,0.4396525,0.00375903124,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-019,S/L=0.5,CWP,179,277,267,1275.548,975.724,0.4581619,0.00422930718,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-020,S/L=0.5,CWP,179,277,267,1305.000,864.000,0.4722163,0.00511041009,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig179-cwp-021,S/L=0.5,CWP,179,277,267,1356.866,971.836,0.4969669,0.00425996505,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-022,S/L=0.5,CWP,179,277,267,1374.380,937.105,0.5053245,0.00453387379,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-023,S/L=0.5,CWP,179,277,267,1401.095,1054.788,0.5180728,0.00360577383,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-024,S/L=0.5,CWP,179,277,267,1455.108,1105.368,0.5438481,0.00320687515,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-025,S/L=0.5,CWP,179,277,267,1472.000,1000.000,0.5519088,0.00403785489,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig179-cwp-026,S/L=0.5,CWP,179,277,267,1522.362,1159.101,0.5759415,0.00278311714,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-027,S/L=0.5,CWP,179,277,267,1555.579,1021.959,0.5917928,0.00386467653,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-028,S/L=0.5,CWP,179,277,267,1593.137,1150.863,0.6097156,0.00284808679,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-029,S/L=0.5,CWP,179,277,267,1640.025,1083.763,0.6320902,0.0033772628,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-030,S/L=0.5,CWP,179,277,267,1663.178,1168.946,0.6431388,0.00270547361,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-031,S/L=0.5,CWP,179,277,267,1718.116,1044.888,0.6693554,0.00368385109,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-032,S/L=0.5,CWP,179,277,267,1733.726,1189.312,0.6768044,0.00254485781,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-033,S/L=0.5,CWP,179,277,267,1790.845,1176.223,0.7040615,0.00264808663,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-034,S/L=0.5,CWP,179,277,267,1805.213,1225.632,0.7109184,0.00225841947,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-035,S/L=0.5,CWP,179,277,267,1872.123,1199.628,0.7428478,0.00246350546,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-036,S/L=0.5,CWP,179,277,267,1955.000,1214.000,0.7823966,0.00235015773,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,"filled-marker template-match center, visually reviewed",accepted-pass-B
fig179-cwp-037,S/L=0.5,CWP,179,277,267,2059.451,1245.988,0.8322405,0.00209788916,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-038,S/L=0.5,CWP,179,277,267,2129.945,1249.370,0.8658805,0.0020712148,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-039,S/L=0.5,CWP,179,277,267,2239.428,1303.865,0.9181256,0.0016414436,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig179-cwp-040,S/L=0.5,CWP,179,277,267,2335.264,1353.550,0.9638590,0.00124960894,0.0020,5e-05,5.0,525,2411,244,1512,0.01,0.0,dense-core centroid of visible filled measured-CWP marker,accepted-pass-B
fig162-trim_deg-001,monohull,trim_deg,162,268,258,586.857,2929.400,0.1301714,-0.0240566038,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-002,monohull,trim_deg,162,268,258,587.031,2921.344,0.1302550,0.0329451651,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-003,monohull,trim_deg,162,268,258,641.438,2932.094,0.1563700,-0.0431161557,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-004,monohull,trim_deg,162,268,258,699.975,2933.800,0.1844680,-0.0551886792,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-005,monohull,trim_deg,162,268,258,700.107,2925.107,0.1845314,0.00631738544,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-006,monohull,trim_deg,162,268,258,711.443,2857.639,0.1899725,0.483683885,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-007,monohull,trim_deg,162,268,258,756.985,2923.235,0.2118329,0.0195615982,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-008,monohull,trim_deg,162,268,258,815.451,2924.490,0.2398965,0.0106825749,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-009,monohull,trim_deg,162,268,258,815.500,2933.367,0.2399200,-0.0521226415,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-010,monohull,trim_deg,162,268,258,873.720,2931.933,0.2678656,-0.0419811321,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-011,monohull,trim_deg,162,268,258,923.650,2780.650,0.2918320,1.02841981,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-012,monohull,trim_deg,162,268,258,931.233,2924.567,0.2954720,0.0101415094,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-013,monohull,trim_deg,162,268,258,931.378,2933.822,0.2955413,-0.0553459119,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-014,monohull,trim_deg,162,268,258,989.058,2937.551,0.3232278,-0.0817268253,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-015,monohull,trim_deg,162,268,258,1047.900,2924.833,0.3514720,0.00825471698,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-016,monohull,trim_deg,162,268,258,1049.342,2933.842,0.3521642,-0.0554865938,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-017,monohull,trim_deg,162,268,258,1107.351,2869.270,0.3800086,0.401389597,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-018,monohull,trim_deg,162,268,258,1166.051,2787.881,0.4081844,0.977254557,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-019,monohull,trim_deg,162,268,258,1223.058,2547.635,0.4355477,2.67711357,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-020,monohull,trim_deg,162,268,258,1223.866,2734.164,0.4359355,1.35732892,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-021,monohull,trim_deg,162,268,258,1224.912,2539.544,0.4364379,2.73435948,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-022,monohull,trim_deg,162,268,258,1282.098,2661.366,0.4638868,1.87241141,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-023,monohull,trim_deg,162,268,258,1334.576,2550.606,0.4890764,2.65608919,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-024,monohull,trim_deg,162,268,258,1339.839,2621.935,0.4916026,2.15139988,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-025,monohull,trim_deg,162,268,258,1397.326,2604.093,0.5191963,2.2776437,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-026,monohull,trim_deg,162,268,258,1454.571,2583.286,0.5466743,2.42486523,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-027,monohull,trim_deg,162,268,258,1472.844,2568.133,0.5554453,2.53207547,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-028,monohull,trim_deg,162,268,258,1549.725,2556.850,0.5923480,2.61191038,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-029,monohull,trim_deg,162,268,258,1628.100,2552.075,0.6299680,2.64569575,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-030,monohull,trim_deg,162,268,258,1628.839,2562.258,0.6303226,2.57364577,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-031,monohull,trim_deg,162,268,258,1744.756,2557.512,0.6859629,2.60722503,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-032,monohull,trim_deg,162,268,258,1745.474,2548.053,0.6863074,2.67415591,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-033,monohull,trim_deg,162,268,258,1859.924,2547.045,0.7412436,2.68128216,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-034,monohull,trim_deg,162,268,258,1860.308,2537.154,0.7414277,2.75126996,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-035,monohull,trim_deg,162,268,258,1974.919,2519.514,0.7964411,2.87608363,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-036,monohull,trim_deg,162,268,258,1975.895,2527.474,0.7969095,2.81976167,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-037,monohull,trim_deg,162,268,258,2094.480,2492.080,0.8538304,3.07018868,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-038,monohull,trim_deg,162,268,258,2094.769,2501.558,0.8539692,3.00312954,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-039,monohull,trim_deg,162,268,258,2213.697,2465.242,0.9110545,3.26007719,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-040,monohull,trim_deg,162,268,258,2214.027,2473.595,0.9112130,3.20098164,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-041,monohull,trim_deg,162,268,258,2315.387,2450.213,0.9598660,3.36642099,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-trim_deg-042,monohull,trim_deg,162,268,258,2316.435,2459.696,0.9603687,3.29932322,0.0020,0.04,4.0,524,2399,2078,3350,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig162-sinkage_over_draught-001,monohull,sinkage_over_draught,162,268,258,588.395,2892.255,0.1309096,0.00795872642,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-002,monohull,sinkage_over_draught,162,268,258,604.405,2867.664,0.1385942,0.0137584618,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-003,monohull,sinkage_over_draught,162,268,258,754.928,2850.218,0.2108455,0.0178731451,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-004,monohull,sinkage_over_draught,162,268,258,798.188,2872.624,0.2316103,0.0125886954,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-005,monohull,sinkage_over_draught,162,268,258,829.816,2859.197,0.2467915,0.0157554903,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-006,monohull,sinkage_over_draught,162,268,258,843.217,2822.220,0.2532241,0.0244763491,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-007,monohull,sinkage_over_draught,162,268,258,851.991,2792.930,0.2574355,0.0313845336,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-008,monohull,sinkage_over_draught,162,268,258,879.632,2801.389,0.2707035,0.0293893285,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-009,monohull,sinkage_over_draught,162,268,258,965.019,2731.572,0.3116893,0.045855664,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-010,monohull,sinkage_over_draught,162,268,258,987.479,2750.933,0.3224698,0.0412893082,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-011,monohull,sinkage_over_draught,162,268,258,995.119,2710.800,0.3261372,0.050754717,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-012,monohull,sinkage_over_draught,162,268,258,1016.364,2747.337,0.3363349,0.0421374506,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-013,monohull,sinkage_over_draught,162,268,258,1041.239,2751.588,0.3482750,0.0411348502,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-014,monohull,sinkage_over_draught,162,268,258,1048.785,2704.557,0.3518968,0.0522270047,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-015,monohull,sinkage_over_draught,162,268,258,1224.830,2586.022,0.4363984,0.0801834236,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-016,monohull,sinkage_over_draught,162,268,258,1257.861,2575.052,0.4522535,0.082770767,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-017,monohull,sinkage_over_draught,162,268,258,1304.446,2566.606,0.4746140,0.0847627216,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-018,monohull,sinkage_over_draught,162,268,258,1513.581,2627.356,0.5749987,0.0704349753,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-019,monohull,sinkage_over_draught,162,268,258,1548.769,2625.533,0.5918893,0.070864874,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-020,monohull,sinkage_over_draught,162,268,258,1680.976,2657.513,0.6553487,0.063322341,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-021,monohull,sinkage_over_draught,162,268,258,1862.068,2690.065,0.7422725,0.0556451613,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-022,monohull,sinkage_over_draught,162,268,258,1976.190,2715.237,0.7970512,0.0497083587,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-023,monohull,sinkage_over_draught,162,268,258,2094.368,2736.954,0.8537766,0.0445864218,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-024,monohull,sinkage_over_draught,162,268,258,2212.454,2741.773,0.9104578,0.043449746,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig162-sinkage_over_draught-025,monohull,sinkage_over_draught,162,268,258,2315.782,2764.082,0.9600554,0.0381881739,0.0020,0.0015,5.0,524,2399,2078,3350,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-trim_deg-001,S/L=0.2,trim_deg,166,270,260,578.151,2984.633,0.1260760,0.0685260269,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-002,S/L=0.2,trim_deg,166,270,260,578.807,2966.561,0.1263918,0.196191027,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-003,S/L=0.2,trim_deg,166,270,260,696.681,2952.659,0.1831531,0.294400262,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-004,S/L=0.2,trim_deg,166,270,260,697.587,2979.492,0.1835894,0.104844135,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-005,S/L=0.2,trim_deg,166,270,260,755.600,2946.960,0.2115249,0.33466248,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-006,S/L=0.2,trim_deg,166,270,260,756.033,2976.000,0.2117335,0.129513344,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-007,S/L=0.2,trim_deg,166,270,260,803.113,2875.679,0.2344044,0.838215693,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-008,S/L=0.2,trim_deg,166,270,260,813.372,2949.927,0.2393446,0.31370246,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-009,S/L=0.2,trim_deg,166,270,260,813.761,2972.232,0.2395317,0.156132687,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
